#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     131       2.0874       2.0117       2.6702       0.3992       0.6518,     131       1.6659       1.4856       3.8897       0.5263       0.3853,     131       1.8868       1.6257       1.8586       0.5549       0.3484,     131       3.6881       1.6359       4.3662       0.4698       1.4947,     131       3.2588       1.6218       3.9826       0.3419       0.8574,     131       1.6161       1.9995       2.5303       0.7677       1.0579,     131       5.4151       2.0719       2.1591       0.7406       0.7067,     131       7.9454       2.1406       4.9340       0.5442       1.1462,     131       8.3714       1.8769       5.5503       0.4246       1.1126,     131       2.3097       1.9875       2.6891       0.2003       0.3019
     132       2.3179       1.8527       2.6631       0.4567       0.5671,     132       1.4434       1.5786       3.9030       0.4597       0.4383,     132       1.8327       1.8539       2.8718       0.3551       0.5833,     132       3.3456       1.7490       3.8530       0.5762       1.0053,     132       3.7437       2.0893       4.4634       0.7756       0.8453,     132       2.0470       1.9605       2.2674       0.6555       1.3356,     132       5.3668       1.8805       1.7449       0.3665       0.6798,     132       7.0656       2.2482       4.7035       0.3179       1.1848,     132       9.5598       1.8157       6.0807       0.6694       1.5415,     132       3.4185       1.9704       2.6708       0.3419       0.7502
     133       2.0050       1.9437       2.6822       0.3130       0.7350,     133       2.2104       1.5877       4.6755       0.5251       0.9078,     133       1.3030       1.6975       2.7794       0.9340       0.9324,     133       3.4427       1.8149       4.3888       0.7201       1.0165,     133       4.5669       1.9230       3.6350       0.5615       1.0336,     133       3.3963       1.6459       1.9066       0.4650       0.9757,     133       5.1812       2.1170       1.7374       0.3240       0.5577,     133       7.3674       2.6337       4.5052       0.4547       0.8767,     133       8.6794       1.6950       5.2606       0.6515       1.0793,     133       2.8948       1.7077       2.7308       0.4029       0.6273
     134       1.7335       2.0418       1.8850       0.3193       0.6601,     134       1.4378       1.6740       3.2683       0.5350       0.9115,     134       1.5558       1.5232       2.4104       0.3515       0.5493,     134       3.6778       1.6826       3.9681       0.4340       1.3488,     134       5.0008       1.6832       3.7969       0.3492       0.5494,     134       2.8940       1.7415       2.4951       0.7360       1.2813,     134       5.7635       1.6881       2.0584       0.2822       0.7236,     134       7.9563       2.3324       4.9787       0.5708       0.9034,     134       9.0174       1.7152       5.5384       0.4644       1.1054,     134       2.7529       1.6224       2.8181       0.4689       0.3472
     135       2.2000       1.6970       1.3229       0.2804       0.2982,     135       1.3991       2.1247       2.8516       0.2553       0.3474,     135       2.0735       1.4436       2.1527       0.5847       0.6763,     135       3.6677       1.6303       4.4008       0.6046       1.0497,     135       3.3529       1.9652       3.3281       0.3674       0.2121,     135       2.4677       1.9197       3.2736       0.7482       1.6526,     135       4.3119       1.8279       3.0888       0.3508       0.9015,     135       7.7392       2.1003       4.9027       0.6603       1.1954,     135       9.2109       1.9056       6.0677       0.7093       1.5119,     135       1.7601       1.5486       2.5641       0.5293       0.4520
     136       2.2859       1.5686       1.6467       0.4837       0.2439,     136       1.2326       1.8894       5.0703       0.4764       1.2443,     136       1.4936       1.8852       2.1852       0.3226       0.7948,     136       3.5454       1.9194       4.0926       0.6160       1.1555,     136       3.1723       1.9166       3.7630       0.4251       0.8677,     136       2.1236       1.6398       2.2997       0.5040       0.6213,     136       5.4195       2.1277       1.9079       0.4063       0.5917,     136       8.2153       2.1403       6.2191       0.4218       1.0447,     136       9.6968       1.7087       6.0480       0.7834       1.1184,     136       2.4426       1.7369       2.5811       0.3211       0.6231
     137       1.9517       1.8346       2.2044       0.5486       0.9320,     137       1.2144       2.0071       3.2590       0.6139       0.2602,     137       1.3643       1.6272       2.4808       0.3651       0.4835,     137       2.9499       1.5422       3.8569       0.6777       1.3340,     137       3.4705       1.9578       3.3010       0.4071       0.7677,     137       2.7244       1.8870       2.6940       0.5397       1.0208,     137       4.1174       1.8126       2.6590       0.3280       0.9926,     137       9.1520       2.0955       5.8061       0.2867       1.0612,     137       9.7886       1.8751       6.2700       0.7304       1.2881,     137       1.7679       1.5478       2.1073       0.6749       0.7603
     138       1.9295       1.6542       1.7642       0.4431       0.6867,     138       1.8235       1.7974       2.5395       0.5513       1.0928,     138       1.7986       1.6852       1.4965       0.3544       0.2782,     138       2.3045       1.6439       3.9471       0.5960       1.3418,     138       2.4688       1.7153       3.6191       0.6431       1.1342,     138       2.7803       1.6699       2.5888       0.5289       0.8186,     138       3.2968       1.8010       2.6225       0.2654       0.6906,     138       8.8805       2.0639       5.6808       0.6016       0.9794,     138       9.7257       1.7516       5.6200       0.6305       1.0988,     138       2.5200       1.6672       2.2799       0.3346       0.2187
     139       2.0770       1.7929       2.4541       0.7550       0.5259,     139       1.3634       1.9750       3.0595       0.5126       0.6227,     139       3.0157       1.8262       2.6071       0.3348       0.4580,     139       3.1571       1.6833       3.9328       0.5635       1.4329,     139       2.6463       1.7763       3.3999       0.2595       0.2519,     139       2.1193       1.6499       2.6638       0.7314       1.1399,     139       3.9000       1.9650       2.2364       0.4057       0.3798,     139       9.3293       1.9682       6.0646       0.3829       0.9970,     139       8.1116       1.5624       4.8944       0.4179       0.6241,     139       2.7633       1.6997       3.0922       0.3644       0.4595
     140       2.0444       1.7617       2.1054       0.4915       0.8820,     140       1.3840       1.7798       3.2518       0.3669       0.4996,     140       1.3710       1.6159       2.3250       0.8189       0.3666,     140       2.8426       1.5588       4.6695       0.6842       1.6427,     140       2.5035       1.6228       3.8378       0.2804       0.4343,     140       2.5396       1.7803       2.5502       0.4560       1.0600,     140       5.4125       1.7027       2.0634       0.4131       0.5158,     140       9.3018       1.7929       5.6912       0.2556       0.8169,     140       6.4042       1.7001       4.0490       0.8354       1.2228,     140       2.3793       1.6467       2.6365       0.5989       0.4345
     141       2.3403       1.6001       2.5572       0.4100       0.6593,     141       1.2968       1.8440       3.3096       0.4859       1.0105,     141       1.7149       1.7253       3.0472       0.6573       0.9468,     141       3.4931       1.6861       4.0495       0.7272       1.3549,     141       2.3193       1.6623       4.1059       0.4865       0.8466,     141       2.1899       2.0834       2.3178       0.5705       0.9348,     141       4.0659       1.8613       1.7309       0.5759       0.6784,     141       9.0585       2.2555       4.9091       0.8130       1.3731,     141       8.0165       1.8984       5.1890       0.8848       1.0720,     141       3.0942       1.5569       2.9249       0.2879       0.4500
     142       2.8111       1.5648       1.9149       0.4879       0.5426,     142       1.9588       1.9026       3.5786       0.3895       0.7807,     142       2.0403       1.6797       2.5053       0.3959       0.4352,     142       3.6557       1.6800       4.2242       0.6992       1.4534,     142       2.4675       1.8191       3.8919       0.6094       0.5702,     142       2.1329       1.8101       2.6517       0.7779       0.7602,     142       4.6627       2.0235       2.0886       0.4844       0.5764,     142       9.5567       2.1723       6.2755       0.3962       1.2718,     142       6.7036       1.7602       4.3425       0.9988       1.1026,     142       2.2588       1.4988       3.1482       0.3518       0.3136
     143       2.0547       2.0667       1.8366       0.2715       0.6877,     143       1.7073       1.8777       3.2479       0.4784       0.8730,     143       1.4859       1.4119       2.7751       0.5564       0.5545,     143       3.5121       1.6580       4.4240       0.8429       1.7681,     143       3.0231       1.8908       3.6674       0.3873       0.4234,     143       2.7423       1.7594       2.5317       0.3318       1.0513,     143       5.1647       1.6055       2.9954       0.2792       0.6166,     143       8.8185       2.6495       5.3763       0.5025       1.2785,     143       7.2935       1.6720       5.0220       0.8308       1.0080,     143       2.2728       1.6024       3.0397       0.6655       0.5235
