#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     178       5.2674       2.0277       7.1544       0.7322       1.3241,     178       4.9103       2.0121       6.2795       0.5235       1.4320,     178       4.9453       1.4610       5.1438       0.9259       0.9043,     178       3.5207       3.2234       3.2382       0.5857       1.3191,     178       1.9008       2.1390       5.4299       1.0457       1.2693,     178       1.7067       2.1240       5.6380       0.6398       1.7527,     178       3.7644       2.7980       3.8961       0.7101       1.2779,     178       1.9511       2.3575       1.6848       0.4463       0.4230,     178       4.2698       2.4820       5.3107       0.6955       1.2944,     178       2.0987       3.4539       6.6421       0.3901       1.6717
     179       4.7494       1.8876       5.9073       0.5554       1.4561,     179       3.8641       2.0163       5.9430       0.3860       1.5667,     179       5.1559       1.5802       4.4662       0.3924       0.5573,     179       3.0092       2.5890       3.3203       0.4086       1.5492,     179       1.4942       1.6695       6.5070       0.5521       1.4083,     179       1.7865       2.0834       5.4336       0.9222       2.2313,     179       3.2237       2.3271       4.3487       0.6234       1.3119,     179       2.5863       2.6143       1.8568       0.2813       0.6249,     179       2.9913       2.6882       4.4060       0.7391       1.6195,     179       1.6280       3.6513       6.4775       0.4732       1.8946
     180       4.5963       1.7848       7.2206       0.7791       1.1898,     180       2.8958       2.1792       6.0341       0.4068       1.6786,     180       6.1174       1.8142       4.1135       0.3447       0.5411,     180       3.6115       2.9791       3.5036       0.3969       1.4321,     180       1.8211       1.9001       6.0969       0.6045       2.0222,     180       2.0390       2.0473       6.3276       0.3498       2.3701,     180       2.4575       2.1451       3.8114       0.5518       1.4065,     180       2.6623       2.4514       2.5576       0.6866       0.3239,     180       3.4890       2.9807       4.3160       0.4684       1.3870,     180       1.8109       4.3153       6.3893       0.4438       1.8592
     181       5.0298       1.9553       7.2156       0.7707       1.7098,     181       2.2685       2.1218       5.9333       0.8185       2.0865,     181       4.8655       1.6379       4.7281       0.6339       0.7952,     181       3.8812       2.8443       4.1785       0.6129       1.4496,     181       3.3135       1.6540       5.6594       0.8878       2.3150,     181       1.5277       2.1595       6.2438       0.6537       2.4200,     181       4.0406       2.5006       5.2889       0.6471       2.1029,     181       2.9721       2.7859       3.1464       0.8790       1.1980,     181       2.7423       2.7460       4.4674       0.7906       1.1885,     181       2.0032       3.6284       6.7891       0.5383       1.7100
     182       3.9473       1.9708       6.4039       0.6962       1.5703,     182       3.8918       1.6481       5.9337       0.6815       1.3864,     182       4.9022       1.9275       5.9484       0.8953       1.1266,     182       4.2197       2.6462       3.7747       0.7443       1.2271,     182       2.0575       1.7424       5.9485       0.5136       1.5033,     182       2.3197       2.2871       6.1528       0.3712       1.7516,     182       4.1233       2.6007       5.0696       0.5605       1.4742,     182       2.7462       2.9236       2.8666       0.7988       1.1707,     182       2.5734       3.3230       4.8351       0.4865       1.0250,     182       2.1562       3.5286       6.8973       0.5584       2.0451
     183       3.1153       2.0131       6.6635       0.5446       1.7691,     183       4.6252       1.9903       6.0201       0.4142       1.4128,     183       5.2359       1.8342       5.9339       0.6399       0.9298,     183       4.3463       2.7816       3.9055       0.3529       1.0851,     183       2.6594       1.7765       6.0615       0.8203       2.6189,     183       1.6906       2.1614       6.2720       0.3651       1.5873,     183       3.9807       2.6170       4.6154       0.3315       1.1338,     183       2.9380       2.3132       2.9868       0.5395       0.6807,     183       3.2446       3.0158       5.1834       0.6252       1.3118,     183       2.8053       3.1066       7.1497       0.4594       1.7910
     184       3.3676       2.0670       6.8232       0.7502       1.6889,     184       4.2630       2.1975       6.1955       0.5136       1.6803,     184       5.3188       1.6032       5.2843       0.5822       1.0717,     184       3.6400       2.7974       3.1742       0.5524       1.3442,     184       3.5906       1.6408       5.8846       0.8791       2.8862,     184       2.4782       2.2484       6.0635       0.4377       1.7728,     184       3.2135       2.2976       4.2713       0.7142       1.4445,     184       2.9179       2.6110       2.8991       0.4895       0.5212,     184       3.1121       3.0414       4.8937       0.5241       1.0494,     184       1.8566       3.4993       6.3582       1.1138       2.2162
     185       3.2730       2.0993       6.2419       0.6006       1.3681,     185       3.9665       1.9550       6.9283       0.4900       1.6543,     185       5.7567       1.6659       5.1324       0.7225       0.7050,     185       4.3942       2.7438       3.9664       0.3782       1.3457,     185       2.6602       1.8772       6.2377       0.4502       1.3578,     185       2.5682       2.6389       6.0440       0.5250       1.8275,     185       3.4983       2.2227       6.1806       0.7046       1.3323,     185       2.4102       2.4118       2.7875       0.5742       0.6725,     185       2.8003       2.4206       4.2961       0.6413       1.4156,     185       2.0247       3.3426       6.3892       0.5151       1.9704
     186       3.7020       2.0862       6.5874       1.0978       1.7677,     186       2.8138       1.9237       5.8490       0.6334       1.9585,     186       5.5822       1.5462       5.3210       0.4750       0.9760,     186       3.2512       2.8863       3.3517       0.4895       1.5151,     186       2.9139       1.7590       6.2375       0.6619       1.1948,     186       2.0664       2.2892       5.5773       0.5950       1.9641,     186       3.6749       2.3668       5.9145       0.6081       1.2198,     186       2.2757       2.4895       3.0582       0.3312       0.6320,     186       3.8216       3.0749       5.1765       0.4327       0.9118,     186       1.4643       2.8968       6.0707       1.0298       1.8394
     187       3.5931       2.2700       6.3826       0.4961       1.9337,     187       3.7944       1.6815       5.9948       0.6234       1.8130,     187       5.5877       1.2791       5.2755       0.3546       0.4672,     187       3.8665       3.2798       3.5477       0.6920       1.3991,     187       2.6556       1.9043       6.2397       0.5820       1.8325,     187       1.2982       2.3000       5.8866       0.4728       1.9000,     187       3.8032       2.1173       4.9737       0.5678       1.4435,     187       2.4295       2.3755       3.5585       0.7413       0.8104,     187       3.0113       3.0107       5.1153       0.5589       1.0824,     187       2.7326       3.3954       6.1964       0.3561       1.5416
     188       4.0447       2.0394       7.0467       0.6060       2.0704,     188       3.7078       2.0812       5.8031       0.4818       1.7623,     188       6.8149       1.5566       3.5249       0.9603       1.0774,     188       2.9227       3.1416       3.1269       0.6389       1.2098,     188       2.8298       1.8712       5.8353       0.3493       1.9310,     188       1.5645       2.3387       5.3011       0.6302       1.8411,     188       3.7144       2.2259       5.1718       0.4613       1.5808,     188       2.4201       2.3769       3.0781       0.2675       0.6043,     188       2.6098       2.9680       5.2413       0.3974       1.1208,     188       2.0773       3.6685       6.4087       0.3625       1.7528
     189       3.6990       1.7728       6.7593       0.5804       1.7128,     189       4.4579       1.9599       6.3342       0.4404       1.3769,     189       7.4456       1.5189       4.0206       0.4490       0.7203,     189       3.2195       3.2546       3.1319       0.3982       0.8541,     189       3.3232       1.9299       5.6483       0.4641       1.5362,     189       1.9328       1.8790       5.5357       0.7879       1.5300,     189       4.2078       2.0100       5.2889       0.3915       1.3034,     189       2.9837       2.1475       2.7979       0.6409       1.0501,     189       2.6522       3.1200       4.4608       0.9180       1.4844,     189       2.8483       3.3888       6.6084       0.9665       2.5539
     190       3.4267       2.0626       6.1816       0.6637       1.5710,     190       4.0271       1.9932       6.2379       0.4918       1.4809,     190       6.0133       1.6336       4.2140       0.3877       0.7386,     190       3.8218       3.1847       3.7650       0.5327       1.0690,     190       3.0670       2.0439       5.3636       0.5517       1.8343,     190       1.4474       2.8119       5.5859       1.0517       1.9386,     190       3.1957       1.8039       5.4071       0.1908       1.0372,     190       2.6839       3.0624       3.1598       0.3620       0.7901,     190       2.9752       3.1300       4.4022       0.6590       1.0689,     190       2.1434       3.4302       6.1846       1.0514       2.1725
